7385.519961 	1.524722 
7391.232622 	1.521604 
7396.974365 	1.517848 
7402.715355 	1.514846 
7408.470933 	1.511870 
7414.405764 	1.508622 
7420.173688 	1.505175 
7425.958717 	1.502387 
7431.761965 	1.499068 
7437.557498 	1.495995 
7443.372817 	1.492676 
7449.201262 	1.489335 
7455.022733 	1.486553 
7460.869002 	1.483230 
7466.899540 	1.479843 
7472.771209 	1.476962 
7478.663753 	1.473825 
7484.562121 	1.470517 
7490.463329 	1.467283 
7496.392127 	1.464007 
7502.334995 	1.461332 
7508.285167 	1.457961 
7514.253812 	1.454824 
7520.228699 	1.451772 
7526.200860 	1.448464 
7532.361539 	1.445338 
7538.362183 	1.442123 
7544.197951 	1.439362 
7550.231649 	1.436197 
7556.262082 	1.433447 
7562.300157 	1.430101 
7568.529622 	1.427116 
7574.581068 	1.423787 
7580.645030 	1.420674 
7586.903309 	1.418028 
7592.988821 	1.414602 
7599.088128 	1.411341 
7605.212015 	1.408496 
7611.331516 	1.405355 
7617.473632 	1.402580 
7623.634763 	1.399270 
7629.785756 	1.396480 
7635.959882 	1.393608 
7642.323909 	1.390489 
7648.511536 	1.387669 
7654.730831 	1.384521 
7660.965673 	1.381978 
7667.193170 	1.379221 
7672.021451 	1.377332 
7673.759833 	1.375978 
7674.116437 	1.376432 
7674.506147 	1.376567 
7674.902990 	1.375876 
7675.280979 	1.376301 
7675.621207 	1.376515 
7675.937840 	1.375678 
7676.259229 	1.375591 
7676.627920 	1.375186 
7677.027381 	1.375328 
7677.412706 	1.374775 
7677.776797 	1.375637 
7678.103094 	1.375350 
7678.415234 	1.375156 
7678.758150 	1.374924 
7679.141311 	1.374311 
7679.543442 	1.374247 
7679.924329 	1.374879 
7680.274499 	1.375027 
7680.596310 	1.373839 
7680.911052 	1.373931 
7681.275528 	1.373563 
7681.673184 	1.374005 
7682.066153 	1.374436 
7682.437859 	1.373454 
7682.771720 	1.373955 
7683.084301 	1.374167 
7683.415858 	1.372355 
7683.790085 	1.374164 
7684.192781 	1.373279 
7684.576572 	1.372931 
7684.934343 	1.371666 
7685.258977 	1.373304 
7685.571793 	1.372371 
7685.924931 	1.372398 
7686.313664 	1.372890 
7686.711926 	1.371641 
7687.093638 	1.371314 
7687.435082 	1.372335 
7687.755218 	1.373366 
7688.077757 	1.371665 
7688.447766 	1.372036 
7688.851029 	1.371751 
7689.237733 	1.372242 
7689.603126 	1.373174 
7689.932964 	1.371826 
7690.246221 	1.371672 
7690.583244 	1.372825 
7690.965402 	1.372087 
7691.368971 	1.371336 
7691.751220 	1.372153 
7692.105017 	1.371844 
7692.427979 	1.371594 
7692.741473 	1.371295 
7693.104877 	1.371356 
7693.499204 	1.372617 
7693.893578 	1.372756 
7694.271366 	1.370938 
7694.611174 	1.372289 
7694.927250 	1.371520 
7695.257618 	1.372308 
7695.633184 	1.371888 
7696.037321 	1.372493 
7696.422486 	1.372539 
7696.783916 	1.372358 
7697.112091 	1.372339 
7697.423648 	1.372397 
7697.773294 	1.372936 
7698.161040 	1.374200 
7698.563106 	1.373210 
7698.946184 	1.374078 
7699.291231 	1.375212 
7699.612513 	1.374489 
7699.931446 	1.375927 
7700.302781 	1.374671 
7700.705106 	1.376291 
7701.095575 	1.376733 
7701.469421 	1.376831 
7701.802822 	1.376946 
7702.119584 	1.379641 
7702.457814 	1.380388 
7702.836577 	1.382652 
7703.241593 	1.383342 
7703.625211 	1.384025 
7703.982660 	1.387600 
7704.306780 	1.389599 
7704.619013 	1.393879 
7704.981336 	1.399973 
7705.377076 	1.407732 
7705.772864 	1.419070 
7706.154390 	1.437241 
7706.495416 	1.466200 
7706.815011 	1.503222 
7707.141792 	1.540399 
7707.518705 	1.574146 
7707.926677 	1.605200 
7708.315609 	1.631880 
7708.683108 	1.658177 
7709.012460 	1.680487 
7709.325136 	1.698482 
7709.673649 	1.712048 
7710.060398 	1.723366 
7710.463906 	1.731919 
7710.845971 	1.735418 
7711.194644 	1.736466 
7711.517079 	1.736919 
7711.837156 	1.736872 
7712.205045 	1.739084 
7712.606424 	1.746673 
7713.000683 	1.759739 
7713.378259 	1.778277 
7713.715247 	1.798505 
7714.030755 	1.820871 
7714.367809 	1.844924 
7714.752713 	1.869732 
7715.159182 	1.892552 
7715.546569 	1.915730 
7715.905301 	1.937814 
7716.230584 	1.961178 
7716.546331 	1.982035 
7716.905171 	2.003561 
7717.297546 	2.023223 
7717.697147 	2.039047 
7718.080043 	2.057657 
7718.424687 	2.070907 
7718.745429 	2.087283 
7719.070991 	2.101344 
7719.446862 	2.116680 
7719.853904 	2.134447 
7720.246627 	2.152866 
7720.617841 	2.172680 
7720.948375 	2.191929 
7721.266965 	2.212253 
7721.614335 	2.230841 
7722.002473 	2.247008 
7722.407431 	2.263525 
7722.793265 	2.276446 
7723.145588 	2.290300 
7723.466785 	2.301109 
7723.785615 	2.311051 
7724.152428 	2.320189 
7724.552852 	2.329553 
7724.948527 	2.338796 
7725.327460 	2.347201 
7725.665658 	2.354153 
7725.984699 	2.360306 
7726.320564 	2.366413 
7726.699653 	2.368732 
7727.109981 	2.372463 
7727.501160 	2.374355 
7727.865981 	2.375873 
7728.194835 	2.377405 
7728.511717 	2.375657 
7728.867045 	2.377568 
7729.260830 	2.377457 
7729.661867 	2.378218 
7730.043738 	2.379174 
7730.389620 	2.380570 
7730.711516 	2.381180 
7731.035844 	2.382063 
7731.408261 	2.380686 
7731.814362 	2.379400 
7732.208496 	2.376729 
7732.581043 	2.374641 
7732.917573 	2.370754 
7733.234903 	2.367300 
7733.578712 	2.363707 
7733.963436 	2.357843 
7734.374658 	2.354457 
7734.761878 	2.350021 
7735.120277 	2.345645 
7735.447440 	2.341859 
7735.765011 	2.340711 
7736.128330 	2.337403 
7736.525379 	2.333575 
7736.922476 	2.331076 
7737.305178 	2.329008 
7737.646998 	2.325273 
7737.967186 	2.324842 
7738.297035 	2.319399 
7738.677486 	2.317908 
7739.086880 	2.315699 
7739.477055 	2.314131 
7739.848005 	2.313233 
7740.180449 	2.311873 
7740.498470 	2.309576 
7740.852666 	2.309160 
7741.245457 	2.307186 
7741.652755 	2.307710 
7742.038409 	2.306719 
7742.392767 	2.305740 
7742.715821 	2.306188 
7743.036494 	2.306192 
7743.405427 	2.308546 
7743.810577 	2.309138 
7744.208539 	2.310323 
7744.584838 	2.312744 
7744.924991 	2.313490 
7745.245877 	2.315765 
7745.583684 	2.318495 
7745.967377 	2.320266 
7746.380078 	2.325164 
7746.773519 	2.327083 
7747.135621 	2.329575 
7747.466376 	2.334854 
7747.785090 	2.339237 
7748.149717 	2.342535 
7748.548196 	2.346907 
7748.949138 	2.353097 
7749.335633 	2.356032 
7749.681101 	2.360621 
7750.002442 	2.365177 
7750.331063 	2.369330 
7750.708051 	2.374387 
7751.116502 	2.380310 
7751.510500 	2.385424 
7751.885203 	2.390992 
7752.221262 	2.394927 
7752.540429 	2.400031 
7752.891064 	2.404437 
7753.282852 	2.407242 
7753.694036 	2.413849 
7754.083498 	2.416765 
7754.441553 	2.421126 
7754.770610 	2.424191 
7755.092439 	2.427277 
7755.462703 	2.429401 
7755.866893 	2.429810 
7756.266290 	2.432392 
7756.648788 	2.433806 
7756.990168 	2.433421 
7757.309790 	2.433331 
7757.646393 	2.433601 
7758.031471 	2.433049 
7758.443238 	2.429096 
7758.838097 	2.427919 
7759.206351 	2.425252 
7759.540722 	2.422340 
7759.858163 	2.418529 
7760.219258 	2.414277 
7760.619174 	2.409939 
7761.026411 	2.403789 
7761.416725 	2.397767 
7761.768289 	2.391089 
7762.093216 	2.385453 
7762.420599 	2.379929 
7762.796523 	2.373265 
7763.206449 	2.365806 
7763.604295 	2.360523 
7763.980351 	2.353546 
7764.647652 	2.340597 
7766.155025 	2.315398 
7767.977884 	2.290640 
7769.806593 	2.274260 
7771.658185 	2.264498 
7773.515663 	2.256387 
7775.348847 	2.250069 
7777.179134 	2.247065 
7779.223757 	2.251412 
7781.271412 	2.261663 
7783.133227 	2.272797 
7784.961403 	2.283694 
7786.808159 	2.294791 
7788.678902 	2.305469 
7790.539923 	2.312024 
7792.372609 	2.317151 
7794.217552 	2.325926 
7796.272456 	2.340392 
7798.319296 	2.358815 
7800.180736 	2.378290 
7802.019644 	2.395841 
7803.875266 	2.406603 
7805.748612 	2.409065 
7807.619555 	2.402899 
7809.463988 	2.392711 
7811.509070 	2.379785 
7813.556702 	2.365783 
7815.445269 	2.350112 
7817.311226 	2.332442 
7819.153054 	2.313210 
7821.023521 	2.293686 
7822.914772 	2.273358 
7824.967741 	2.252593 
7826.828976 	2.235670 
7828.703598 	2.223166 
7830.763041 	2.213005 
7832.652794 	2.208498 
7834.523283 	2.208057 
7836.381416 	2.210782 
7838.259415 	2.213068 
7840.333343 	2.216316 
7842.775060 	2.220078 
7845.406469 	2.226675 
7848.036360 	2.233689 
7850.674684 	2.240028 
7853.306153 	2.248537 
7855.947491 	2.261873 
7858.592300 	2.280159 
7861.234523 	2.300508 
7863.886288 	2.319147 
7866.534754 	2.335021 
7869.188134 	2.346310 
7871.844649 	2.352884 
7874.493916 	2.352348 
7877.153121 	2.342738 
7879.812957 	2.324672 
7882.471988 	2.301422 
7885.138472 	2.272441 
7887.800920 	2.240613 
7890.471193 	2.209805 
7893.141744 	2.183182 
7895.809329 	2.166505 
7898.485478 	2.160878 
7901.158299 	2.163576 
7903.832839 	2.171391 
7906.513074 	2.179802 
7909.186717 	2.187790 
7911.868591 	2.193546 
7914.552918 	2.197109 
7917.234624 	2.198893 
7919.925311 	2.198613 
7922.610110 	2.198303 
7925.302088 	2.197423 
7927.998348 	2.196244 
7930.688343 	2.195444 
7933.388813 	2.194225 
7936.089206 	2.194161 
7938.790979 	2.196570 
7941.306275 	2.201902 
7943.821573 	2.210008 
7946.735908 	2.218915 
7950.036467 	2.227610 
7953.514649 	2.233475 
7956.835718 	2.233286 
7960.141409 	2.226423 
7963.626879 	2.212097 
7966.950200 	2.194779 
7970.280997 	2.175751 
7973.774072 	2.158957 
7977.112271 	2.147798 
7980.453960 	2.140201 
7983.972784 	2.133280 
7987.317680 	2.125779 
7990.680331 	2.119090 
7994.202860 	2.112914 
7997.548162 	2.110054 
8000.916243 	2.110412 
8004.265558 	2.113177 
8007.605492 	2.115472 
8010.972084 	2.118316 
8014.340900 	2.120840 
8017.874865 	2.123172 
8021.451915 	2.123836 
8024.822967 	2.123002 
8028.186342 	2.123362 
8031.563397 	2.125275 
8034.965505 	2.127404 
8038.531981 	2.128002 
8041.920124 	2.127698 
8045.324405 	2.126180 
8048.912819 	2.123601 
8052.294222 	2.119054 
8055.703299 	2.112709 
8059.304354 	2.104324 
8062.887622 	2.095377 
8066.306435 	2.088275 
8069.717732 	2.083046 
8073.308335 	2.079190 
8076.731303 	2.075203 
8080.160686 	2.069878 
8083.757762 	2.064208 
8087.601247 	2.057191 
8091.821137 	2.051659 
8096.082767 	2.047630 
8100.103556 	2.044426 
8104.172003 	2.042001 
8108.204906 	2.040521 
8112.283441 	2.039050 
8116.329042 	2.039039 
8120.612526 	2.039787 
8124.885886 	2.039652 
8128.957683 	2.039713 
8133.040338 	2.038179 
8137.118206 	2.036405 
8141.212363 	2.034975 
8145.297941 	2.033848 
8149.403643 	2.031685 
8153.703312 	2.028621 
8158.043380 	2.024249 
8162.144124 	2.019379 
8166.288514 	2.014045 
8170.395145 	2.009095 
8174.547158 	2.004552 
8178.661872 	2.001200 
8183.027113 	1.998000 
8187.374534 	1.994877 
8191.523966 	1.991125 
8195.676530 	1.986684 
8199.831404 	1.982733 
8203.997671 	1.977906 
8208.365685 	1.974004 
8212.765725 	1.969938 
8216.919580 	1.965690 
8221.129099 	1.962320 
8225.289240 	1.959176 
8229.505447 	1.956343 
8233.675213 	1.954269 
8238.105828 	1.952502 
8242.507657 	1.951307 
8246.719680 	1.949834 
8251.140016 	1.949380 
8255.761852 	1.948209 
8260.626546 	1.947108 
8265.495790 	1.944740 
8270.139950 	1.942122 
8275.025313 	1.938170 
8279.922582 	1.933531 
8284.816163 	1.929933 
8289.705321 	1.925438 
8294.410110 	1.921245 
8299.337765 	1.916646 
8304.262531 	1.912697 
8308.989391 	1.909262 
8313.944042 	1.905679 
8318.894232 	1.901966 
8323.838764 	1.898496 
8328.793182 	1.895296 
8333.772034 	1.892079 
8338.746582 	1.888415 
8343.489350 	1.885266 
8348.482658 	1.882376 
8353.482245 	1.879082 
8358.246321 	1.876230 
8363.254226 	1.873045 
8368.269258 	1.870322 
8373.284531 	1.867871 
8378.294433 	1.864923 
8383.318419 	1.862577 
8388.360172 	1.859757 
8393.172965 	1.857141 
8398.216073 	1.854571 
8403.281741 	1.852091 
8408.352451 	1.849041 
8413.418803 	1.845850 
8418.267268 	1.842690 
8423.359231 	1.839447 
8428.455522 	1.836151 
8433.309157 	1.832762 
8438.417934 	1.829701 
8443.539830 	1.825920 
8448.641005 	1.822645 
8454.207079 	1.818980 
8459.776364 	1.815292 
8465.358647 	1.811484 
8470.943572 	1.808070 
8476.542226 	1.804456 
8482.144243 	1.800952 
8487.532277 	1.797704 
8493.153566 	1.794408 
8498.788582 	1.791155 
8504.442917 	1.787864 
8510.095937 	1.784833 
8515.531961 	1.781612 
8521.206386 	1.779029 
8526.898475 	1.775625 
8532.588542 	1.772753 
8538.300118 	1.769580 
8543.790021 	1.766691 
8549.522554 	1.763267 
8555.249021 	1.760095 
8560.996611 	1.757259 
8566.745846 	1.754395 
8572.499889 	1.750745 
8578.263172 	1.747948 
8583.797945 	1.744564 
8589.565338 	1.741312 
8595.352752 	1.737907 
8600.917381 	1.734429 
8606.726456 	1.731373 
8612.543125 	1.727736 
8618.365410 	1.724285 
8624.192052 	1.721185 
8630.021863 	1.717834 
8635.863692 	1.715255 
8641.702236 	1.711544 
8647.554984 	1.708469 
8653.182394 	1.705265 
8659.056581 	1.702268 
8664.941291 	1.699268 
8670.835430 	1.696467 
8676.971698 	1.692763 
8683.118403 	1.689986 
8689.278944 	1.686969 
8695.448777 	1.683622 
8701.860608 	1.680110 
8708.290344 	1.676641 
8714.486984 	1.673625 
8720.688861 	1.670313 
8727.136031 	1.667412 
8733.604123 	1.663787 
8739.842033 	1.660509 
8746.096006 	1.657034 
8752.599545 	1.654164 
8759.119241 	1.650705 
8765.399855 	1.647613 
8771.691501 	1.644315 
8778.233924 	1.640894 
8784.792770 	1.637566 
8791.111287 	1.634114 
8797.441671 	1.630836 
8803.784947 	1.627408 
8810.374660 	1.624223 
8816.984363 	1.620819 
8823.360565 	1.617691 
8829.740793 	1.614046 
8836.370041 	1.611191 
8843.018535 	1.607532 
